Bs02	18569723	22162301	Td4A	549790974	590515859
Bs02	2534965	4088680	Td4A	1530554	26917587
Bs02	26348576	27652906	Td4A	596506047	631790387
Bs02	9708892	10171488	Td4A	146991341	159635698
Bs02	2063835	2437822	Td4A	631876704	638049939
Bs02	16603159	17083923	Td4A	534817664	540208705
Bs02	4406353	4708787	Td4A	32585691	37137174
Bs02	4090794	4427037	Td4A	634845582	640596362
Bs02	10902447	11187163	Td4A	179368094	189662933
Bs02	11387242	11485095	Td4A	229613222	252557402
Bs02	2809649	2846541	Td4A	445723313	447217317
Bs02	18569723	22169021	Td4B	8545223	60915839
Bs02	2460323	4297859	Td4B	549074754	602295397
Bs02	1186159	2062841	Td4B	614402664	642795869
Bs02	2063835	2437822	Td4B	602421605	613088638
Bs02	9977004	10422548	Td4B	414555329	425506071
Bs02	16603159	17039910	Td4B	70676489	76144184
Bs02	9801906	9941860	Td4B	391675344	395319385
Bs02	425530	609728	Td4B	665329183	670855842
Bs02	4765819	4815880	Td4B	531427644	532090221
Bs02	7731004	7781990	Td4B	457719415	459450797
Bs02	71841	207159	Td4B	661033347	664436951
Bs02	6552469	6604694	Td4B	489705268	490120705
Bs02	10423471	10496477	Td4B	411999261	414211140
Bs02	6370705	8868243	Td4B	426234353	495358635
Bs02	4301484	6186992	Td4B	495552166	547658821
Bs02	8882756	9771898	Td4B	396654875	411337006
Bs02	10510020	11375462	Td4B	369478734	389863259
Bs02	695511	1184829	Td4B	642796100	655027564
Bs02	57414	396924	Td4B	655075178	664782099
Bs02	17146191	17415342	Td4B	61376512	66165144
Bs02	6203561	6360300	Td4B	473415826	477223061
Bs02	509035	709248	Td4B	669738881	673000392
Bs02	2809649	2846541	Td4B	179636832	180532700
Bs02	22183559	26351707	Td5A	570966519	651945381
Bs02	1262166	2062841	Td5A	653511006	669751143
Bs02	397867	709248	Td5A	691665248	700752025
Bs02	80148	179499	Td5A	686691781	690127952
Bs02	826604	875247	Td5A	675230444	675867881
Bs02	17418740	18560424	Td5A	565007420	570960815
Bs02	695511	1184829	Td5A	669787248	680004673
Bs02	7069	396924	Td5A	680064637	691615344
Bs02	1186159	1405651	Td5A	652195235	655262266
Bs02	22893300	22957900	Td5A	581843898	583774576
Bs02	1983782	2055104	Td5A	669166419	669742799
Bs02	22183559	27792411	Td5B	566247390	710119986
Bs02	17418740	18560424	Td5B	556340087	566246857
Bs02	27680637	27760400	Td5B	710530692	712048130
Bs02	26331777	26412943	Td5B	671152775	673651836
Bs02	26435241	26488082	Td5B	674558068	675723021
Bs02	26676921	26780148	Td5B	680359896	681434486
Bs02	27399929	27438713	Td5B	704375551	705453305
Bs02	12305981	12336946	Td6B	620299422	620439674
Bs02	27680637	27760400	Td7B	59946	1643498
Bs03	20370182	20950351	Bs05	11196374	11888903
Bs03	21567609	22031966	Bs05	13203613	13776521
Bs03	11641496	15156506	Hv1H	218571424	315818363
Bs03	15522242	17069931	Hv1H	324020721	368418284
Bs03	17088470	17941570	Hv1H	382412748	401545124
Bs03	18602984	19065751	Hv1H	368818215	380417490
Bs03	17249464	17772527	Hv1H	386384140	398311367
Bs03	17943636	18567637	Hv1H	401880291	413191542
Bs03	15159214	15572433	Hv1H	315992689	323169312
Bs03	18808842	18978774	Hv1H	375059276	378884507
Bs03	17958002	18558377	Hv1H	401872251	412709544
Bs03	6644668	6704190	Hv1H	380766212	381328711
Bs03	22690001	25289169	Hv7H	164212854	283632739
Bs03	2110382	3471870	Hv7H	407579147	463514690
Bs03	23335835	23667934	Hv7H	190306091	200519231
Bs03	22756782	23187442	Hv7H	167776878	181144714
Bs03	448064	1218236	Hv7H	379602166	408193144
Bs03	24669779	24751969	Hv7H	247884108	253727088
Bs03	22761061	22853002	Hv7H	167859243	171338546
Bs03	23107973	23164649	Hv7H	179181687	180866625
Bs03	12952961	15148652	Td1A	240489128	293632738
Bs03	17088470	17941570	Td1A	359541291	377536806
Bs03	15527963	16569831	Td1A	307818191	333238504
Bs03	18587758	19069416	Td1A	345411842	357334532
Bs03	12325213	12878954	Td1A	164441534	214492311
Bs03	17958002	18567637	Td1A	378058101	392547982
Bs03	16584666	17060824	Td1A	335161376	345155012
Bs03	15253143	15572433	Td1A	295294731	302544438
Bs03	18808842	18978774	Td1A	351773624	355909840
Bs03	15593360	15749457	Td1A	302699765	307046579
Bs03	6628015	6704190	Td1A	357425924	358833591
Bs03	12536558	15156506	Td1B	239729001	326467662
Bs03	17088470	17941570	Td1B	395227973	412405270
Bs03	18614979	19069416	Td1B	377567607	392124890
Bs03	15382867	15832593	Td1B	333436626	347859604
Bs03	7557435	8367985	Td1B	222563728	251675320
Bs03	15899959	17069931	Td1B	349589763	375099084
Bs03	17943636	18567637	Td1B	413330407	426875936
Bs03	15159214	15572433	Td1B	327151634	335907105
Bs03	18808842	18978774	Td1B	382968087	389677066
Bs03	15750446	15887637	Td1B	345205906	349273830
Bs03	6628015	6704190	Td1B	392655207	394380343
Bs03	13090102	13355028	Td1B	272405148	275135257
Bs03	20988798	21167139	Td5A	435426868	441607996
Bs03	21946585	22106576	Td5A	449750044	455974928
Bs03	22690001	25031174	Td7A	205624671	304367911
Bs03	2110382	3500307	Td7A	426959415	481159687
Bs03	1015371	1119238	Td7A	406145368	409885497
Bs03	1227429	1389894	Td7A	390022742	399134297
Bs03	440223	1291077	Td7A	377737698	427484945
Bs03	24330748	24461505	Td7A	265052682	269717161
Bs03	24669779	24751969	Td7A	282449554	284915235
Bs03	22761061	22922652	Td7A	211192165	214062255
Bs03	24094211	24164737	Td7A	253048179	256532223
Bs03	23631695	25184532	Td7B	214576153	287156707
Bs03	2110382	3481607	Td7B	383099589	441282282
Bs03	22690001	22889394	Td7B	177819511	185376532
Bs03	1112277	1299152	Td7B	328232029	339725522
Bs03	23107973	23164649	Td7B	206161668	208089555
Bs03	24944004	25000443	Td7B	280257881	289265786
Bs03	22895141	23629177	Td7B	188541376	213177588
Bs03	440223	1163324	Td7B	371734494	383718061
Bs03	22761061	22853002	Td7B	181507649	184687442
Bs03	24928913	25025015	Td7B	277461715	282372513
Bs03	2753497	2811043	Td7B	398190743	402785736
Bs04	17817932	18215824	Bs07	12597998	13037304
Bs04	12329348	12653392	Bs09	7137057	7519643
Bs04	11700738	12216157	Bs09	7759993	8269504
Bs04	19564929	20407206	Hv6H	142400821	176043556
Bs04	20438161	21311460	Hv6H	112171576	140847599
Bs04	2778860	3070284	Hv6H	495786697	505081745
Bs04	6847842	7058166	Hv6H	433296376	442931507
Bs04	18985406	19557211	Hv6H	180781902	195458148
Bs04	2549801	2722221	Hv6H	506915789	510609386
Bs04	23487477	23711544	Hv6H	22229164	25877534
Bs04	2259904	2528654	Hv6H	543368898	546819478
Bs04	22567632	22676362	Hv6H	53164601	56988192
Bs04	442289	540163	Hv6H	510937378	513723536
Bs04	3764931	3786858	Hv6H	571268584	571458166
Bs04	8639506	8700105	Hv6H	381028892	383275317
Bs04	18452274	18564818	Hv6H	210470020	215064497
Bs04	23054265	23194315	Hv6H	33726376	36200764
Bs04	23503877	23693820	Hv6H	22583806	25302029
Bs04	6959638	10216624	Hv6H	316871135	437260408
Bs04	4923923	6847557	Hv6H	444575627	495628482
Bs04	3097257	4920521	Hv6H	551081517	579299341
Bs04	560700	1293373	Hv6H	513681764	528584114
Bs04	21363492	22028631	Hv6H	87186901	111031492
Bs04	1707216	2228913	Hv6H	536071594	542831087
Bs04	23761884	24299978	Hv6H	7916348	17791535
Bs04	1293702	1598490	Hv6H	529084151	533828163
Bs04	22090662	22534347	Hv6H	57291641	74491625
Bs04	18085730	19030064	Hv6H	196312796	230691864
Bs04	22690136	23180298	Hv6H	35978458	52432926
Bs04	16383	284675	Hv6H	580107196	583346162
Bs04	23063304	23459591	Hv6H	28362765	34029172
Bs04	296509	433216	Hv6H	547080643	550916360
Bs04	4952234	5713738	Hv6H	475874570	493900434
Bs04	3364460	3842098	Hv6H	570675006	576420905
Bs04	1604608	1703245	Hv6H	533877727	535845700
Bs04	24492650	24580184	Hv6H	4781177	5842387
Bs04	4488986	4739585	Hv6H	554763400	560160792
Bs04	6245875	6557264	Hv6H	452511333	461113804
Bs04	1714887	2202733	Hv6H	536273745	542717101
Bs04	3948136	4232843	Hv6H	565513821	567543744
Bs04	12300916	13081024	Td2A	467718934	498189941
Bs04	12111971	13081024	Td2B	421257527	445996502
Bs04	20438161	21301170	Td6A	121192457	146850932
Bs04	19801974	20438363	Td6A	164740775	188976349
Bs04	2778860	3070284	Td6A	516710867	524528377
Bs04	7111438	7455554	Td6A	458694171	467635046
Bs04	23487477	23708184	Td6A	33968631	38075277
Bs04	6897560	7101144	Td6A	467786333	473526051
Bs04	18994413	19557211	Td6A	190984929	208019178
Bs04	2556883	2722221	Td6A	525483184	530044417
Bs04	2230762	2543134	Td6A	564840018	572880975
Bs04	23054265	23297173	Td6A	51554292	57764462
Bs04	442289	540163	Td6A	530147691	533305875
Bs04	22554963	22676362	Td6A	76357523	82160622
Bs04	18714590	18811540	Td6A	209603965	214277317
Bs04	10071503	10531290	Td6A	321110378	339498791
Bs04	9602235	9680386	Td6A	386282338	388825267
Bs04	9985251	10281023	Td6A	344563593	372168362
Bs04	3216053	3269505	Td6A	611400406	611887563
Bs04	9392168	9456735	Td6A	399705579	401262436
Bs04	3528420	3584933	Td6A	607010422	607246625
Bs04	3948136	3992644	Td6A	599247778	599961678
Bs04	2735637	2774222	Td6A	614391950	615354492
Bs04	24543456	24607376	Td6A	338513	1078074
Bs04	8372090	8417409	Td6A	437186802	438266647
Bs04	7465361	9955038	Td6A	372851256	457102086
Bs04	4930434	6838198	Td6A	473938377	516679876
Bs04	3083552	4920521	Td6A	579341166	614192257
Bs04	21339964	22521861	Td6A	80697569	119159881
Bs04	560700	1293373	Td6A	533308584	549086354
Bs04	1701354	2228913	Td6A	555916077	564459793
Bs04	1293702	1598490	Td6A	549870736	554780047
Bs04	22690136	23030738	Td6A	59773791	75852388
Bs04	19564929	19797508	Td6A	148849083	160331737
Bs04	34201	280658	Td6A	615821953	621393216
Bs04	18198648	18868780	Td6A	208550739	239500679
Bs04	23694949	23967673	Td6A	15301599	30247916
Bs04	296509	436962	Td6A	573086363	579274937
Bs04	1600502	1698230	Td6A	555011031	555857356
Bs04	23302016	23487408	Td6A	46434648	51117687
Bs04	24324445	24602619	Td6A	1027746	4285711
Bs04	24019983	24299978	Td6A	8522431	13127279
Bs04	23238320	23289399	Td6A	57783077	59677680
Bs04	6847842	6897381	Td6A	457526753	458369156
Bs04	20436362	21329587	Td6B	189539721	218391936
Bs04	19564929	20400369	Td6B	218614337	261376106
Bs04	7108609	7455554	Td6B	475184291	485052254
Bs04	2778860	3075319	Td6B	543751138	553605368
Bs04	23485187	23708184	Td6B	64098740	74399704
Bs04	2230762	2543134	Td6B	622512410	629706806
Bs04	18994413	19557211	Td6B	263982635	273679862
Bs04	2556883	2722221	Td6B	554347743	560315155
Bs04	442289	532382	Td6B	560636092	562752149
Bs04	16383	118578	Td6B	684251596	686777690
Bs04	6897560	7101144	Td6B	485387414	491528102
Bs04	22554963	22676362	Td6B	137500974	143096180
Bs04	99680	230508	Td6B	695767826	698385529
Bs04	10002019	10240867	Td6B	386363746	396464931
Bs04	8218354	8295518	Td6B	455169665	457019470
Bs04	228298	284675	Td6B	699856026	701711570
Bs04	3528420	3584933	Td6B	683060885	683371324
Bs04	3220618	3269505	Td6B	692212157	692866954
Bs04	7465361	9998281	Td6B	397628466	472984406
Bs04	4930434	6993659	Td6B	486164366	543832450
Bs04	3490180	4920521	Td6B	638014592	683943630
Bs04	21339964	22473086	Td6B	148328928	189155602
Bs04	585683	1293373	Td6B	563728713	589250153
Bs04	22700320	23459591	Td6B	83441595	136571550
Bs04	1707216	2225865	Td6B	606237636	621967764
Bs04	1293702	1599297	Td6B	590353810	601572041
Bs04	18101522	18868780	Td6B	274176112	320366650
Bs04	23761884	23983168	Td6B	28361652	44635221
Bs04	3277351	3459171	Td6B	687905857	691095198
Bs04	296509	436962	Td6B	630488707	637660293
Bs04	24019983	24301821	Td6B	14820130	25682421
Bs04	1600502	1698230	Td6B	602542549	605417975
Bs04	3083552	3210440	Td6B	692956784	695996594
Bs04	24305763	24602619	Td6B	5817508	13001685
Bs04	6847842	6897381	Td6B	473561899	475044753
Bs04	2973374	3020597	Td6B	549951223	551023415
Bs05	50085	447190	Hv4H	140480071	162431803
Bs05	3821703	4032767	Hv4H	64247694	68847192
Bs05	4911119	5202158	Hv4H	54736019	58457123
Bs05	1558748	1753482	Hv4H	92750153	96366275
Bs05	2637931	3158375	Hv4H	346963799	352487397
Bs05	18510942	18714089	Hv4H	50136	1357123
Bs05	2320619	2630594	Hv4H	75931379	80263101
Bs05	5768024	6181144	Hv4H	40096938	43056366
Bs05	606526	697824	Hv4H	119864079	123797229
Bs05	4619800	4840626	Hv4H	58800987	60772775
Bs05	453604	544921	Hv4H	127526751	133093025
Bs05	522342	1521041	Hv4H	92763298	130919030
Bs05	3246679	4646309	Hv4H	59721170	75519371
Bs05	1719641	2283132	Hv4H	80786417	94941299
Bs05	4866137	5698982	Hv4H	51169519	58642030
Bs05	320585	407825	Hv4H	155563447	160187073
Bs05	18689241	18742403	Hv4H	1086126	1249165
Bs05	13288236	18399732	Hv5H	508266058	587766691
Bs05	9170974	11820996	Hv5H	427755112	479131804
Bs05	21840664	23035556	Hv5H	342480917	384196847
Bs05	20676441	21098737	Hv5H	285047966	303567260
Bs05	15919683	16887668	Hv5H	554301617	565586017
Bs05	17388212	17881509	Hv5H	575522922	581760256
Bs05	20473986	20620310	Hv5H	252865131	259951686
Bs05	16829426	17216287	Hv5H	567244011	572487381
Bs05	14012753	14402227	Hv5H	522248552	529390896
Bs05	12309439	13284774	Hv5H	479887863	498537330
Bs05	11851055	12309099	Hv5H	498809504	507141631
Bs05	8090407	8837997	Hv5H	416973536	425460297
Bs05	20183044	20682880	Hv5H	251259376	273942237
Bs05	21386956	21605006	Hv5H	304464328	314796489
Bs05	21635566	21822624	Hv5H	328211903	340868095
Bs05	13307665	13473464	Hv5H	509049226	512130930
Bs05	12625845	13239429	Hv5H	480702406	492427501
Bs05	9948098	10057359	Hv5H	440202586	442011216
Bs05	10242672	10390981	Hv5H	315736971	317929128
Bs05	21150533	21367768	Hv5H	318742940	324270265
Bs05	10795911	10855056	Hv5H	453609570	456779568
Bs05	16218791	16287771	Hv5H	557856595	559137782
Bs05	8961164	9249596	Hv5H	425768282	428755072
Bs05	50085	1104861	Td4A	449617721	483657038
Bs05	4234062	5764101	Td4A	523813500	534544521
Bs05	18401736	18636516	Td4A	590996370	595519695
Bs05	1603305	1753482	Td4A	492897199	494862387
Bs05	3428552	3932539	Td4A	484163195	489686399
Bs05	4059129	4987296	Td4A	523813500	530609258
Bs05	96104	118926	Td4A	444675091	445629190
Bs05	1872266	2868961	Td4A	505003138	522183898
Bs05	1109960	1455710	Td4A	495074633	498317446
Bs05	3849583	4036444	Td4A	487549812	491361626
Bs05	5768024	6181144	Td4A	540406100	543430833
Bs05	314226	404317	Td4A	460149323	461772595
Bs05	606526	697824	Td4A	469401398	471643608
Bs05	18573069	18684697	Td4A	595275910	595624252
Bs05	4911119	5097473	Td4A	527342499	531533473
Bs05	4619800	4762235	Td4A	525462887	528031276
Bs05	1872266	3937231	Td4B	94348891	115023558
Bs05	18448155	18747844	Td4B	456026	5646785
Bs05	4893837	5206227	Td4B	83712292	88477497
Bs05	5768024	6176370	Td4B	66882489	70309465
Bs05	314226	370289	Td4B	167088655	168117226
Bs05	606526	697824	Td4B	138218978	141499020
Bs05	1663828	1753482	Td4B	119236104	121539219
Bs05	530580	1710735	Td4B	118253868	144479468
Bs05	51614	484908	Td4B	164686406	178809154
Bs05	3849583	4032767	Td4B	113690735	116616543
Bs05	5266941	5764101	Td4B	78741261	83709119
Bs05	4045867	4661949	Td4B	87165869	93384595
Bs05	287678	401242	Td4B	177150388	177548791
Bs05	15114272	18399732	Td5A	472618010	565001097
Bs05	9176689	11832103	Td5A	374376772	415803403
Bs05	13288236	14782672	Td5A	443409314	472241453
Bs05	21840664	23035556	Td5A	306592641	335781339
Bs05	20527531	21372834	Td5A	248677167	288621574
Bs05	14790628	15108172	Td5A	237547413	242222865
Bs05	21702487	21826349	Td5A	289148315	294710417
Bs05	20162045	20427363	Td5A	223255686	237358313
Bs05	8339674	8655355	Td5A	365404355	370444443
Bs05	11851055	13284774	Td5A	415949876	443218067
Bs05	21374040	21703427	Td5A	289148315	303175522
Bs05	8093690	8833329	Td5A	364692884	373026982
Bs05	21635566	21699657	Td5A	303572981	305856808
Bs05	8961164	9249596	Td5A	373051571	374706609
Bs05	11538194	11726237	Td5A	410631595	412591648
Bs05	10449311	10557558	Td5A	390583593	392344244
Bs05	21989088	22067844	Td5A	308471775	309860323
Bs05	13307665	13473464	Td5A	445209102	446709440
Bs05	16218791	16287771	Td5A	510058694	517084601
Bs05	16829426	16897701	Td5A	529382626	530809335
Bs05	20162045	20360788	Td5A	210838419	223265036
Bs05	13288236	18399732	Td5B	416361829	556260867
Bs05	9178177	11832103	Td5B	332831035	387598839
Bs05	20634573	23025206	Td5B	228152830	296155238
Bs05	20453250	20624384	Td5B	211657759	214934533
Bs05	8416684	8696387	Td5B	327869351	329118994
Bs05	11851055	13284774	Td5B	387851356	415972673
Bs05	8093690	8837997	Td5B	325572809	332114215
Bs05	21635566	21826349	Td5B	254673617	262851013
Bs05	20183044	20574080	Td5B	214130120	222103307
Bs05	8942729	9249596	Td5B	332135381	333461087
Bs05	16218791	16287771	Td5B	495821332	497708898
Bs05	13704864	13776521	Td5B	424853899	426675128
Bs05	22979706	23035556	Td5B	295259172	297396794
Bs05	16829426	16897701	Td5B	511353367	512559349
Bs05	21187362	21261245	Td5B	240033419	240574137
Bs05	20196463	20257151	Td5B	201552623	204186448
Bs05	13325694	13466310	Td5B	417042702	419238682
Bs05	21871186	22037576	Td5B	264182357	267157300
Bs06	3236916	7966102	Hv2H	117952227	290107178
Bs06	1305770	2668251	Hv2H	61974038	102398869
Bs06	383136	1165516	Hv2H	37480982	55713217
Bs06	21045282	21776010	Hv2H	420775036	446319114
Bs06	3285176	3933888	Hv2H	119855132	136228608
Bs06	7787087	8290368	Hv2H	292975091	304358843
Bs06	2739315	3196821	Hv2H	103693165	116297308
Bs06	19880020	20711324	Hv2H	399434163	417412592
Bs06	133678	336954	Hv2H	28615380	32389420
Bs06	1065079	1264574	Hv2H	53907570	60582265
Bs06	3587020	3797588	Hv2H	126207147	131214682
Bs06	19275923	19856004	Hv2H	391145581	399438245
Bs06	6869889	7054000	Hv2H	239817704	243585503
Bs06	37610	129963	Hv2H	34061377	36327118
Bs06	2638978	2718751	Hv2H	99135526	105285816
Bs06	21209652	21301230	Hv2H	426004160	428236578
Bs06	5066278	8384967	Td2A	168176412	278959223
Bs06	1305770	2640995	Td2A	76810800	117287367
Bs06	3262559	4164035	Td2A	127954258	146865062
Bs06	376725	1165516	Td2A	52845777	72048040
Bs06	20535881	20800111	Td2A	324337973	331159647
Bs06	19880020	19950661	Td2A	418931564	424670549
Bs06	18914362	19236695	Td2A	342906070	346911580
Bs06	4171348	5063058	Td2A	147210723	167762358
Bs06	20877084	21752856	Td2A	388989762	416970388
Bs06	2739315	3207007	Td2A	115262342	125749533
Bs06	34240	336954	Td2A	39647784	51863701
Bs06	1065079	1279623	Td2A	69283363	75531037
Bs06	19247374	19856725	Td2A	332464803	344974376
Bs06	2646619	2718751	Td2A	110175582	114800395
Bs06	20260752	20530289	Td2A	384127713	387572808
Bs06	7800250	7893494	Td2A	248548141	255265223
Bs06	3708438	8471205	Td2B	187814351	303673816
